과,이름,도,시,동
정형외과,배곧서울정형외과의원,경기도,시흥시,정왕동
정형외과,나보다정형외과의원,경기도,화성시,능동
정형외과,다온삼성정형외과의원, ,서울특별시 은평구,대조동
정형외과,서재동산연합정형외과의원, ,대구광역시 달성군,
정형외과,제니스연합정형외과의원, ,대구광역시 달서구,상인동
정형외과,새부산정형외과의원, ,부산광역시 동구,수정동
정형외과,상도성모정형외과의원,,서울특별시 동작구,상도동
정형외과,독서당정형외과의원, ,서울특별시 성동구,금호동4가
정형외과,청담성모정형외과의원, ,서울특별시 강남구,삼성동
정형외과,함양튼튼정형외과의원,경상남도,함양군,
정형외과,제이에스(JS)강남정형외과의원, ,서울특별시 서초구,서초동
정형외과,바로나정형외과의원,경기도,시흥시,은행동
정형외과,양재바른정형외과의원, ,서울특별시 강남구,개포동
정형외과,오필승정형외과의원,전라남도,순천시,조례동
정형외과,박영대정형외과의원,경상북도,포항시 북구,흥해읍
정형외과,어깨동무정형외과의원, ,부산광역시 북구,화명동
정형외과,늘푸른정형외과의원,경기도,군포시,금정동
정형외과,성모한길정형외과의원, ,서울특별시 중랑구,상봉동
정형외과,선유도정형외과의원, ,서울특별시 영등포구,양평동4가
정형외과,서울정석정형외과의원, ,서울특별시 강남구,역삼동
정형외과,연세스탠다드정형외과의원, ,서울특별시 서초구,잠원동
정형외과,서울대본정형외과의원,경기도,광명시,광명동
정형외과,바른마디정형외과의원,경기도,고양시 덕양구,향동동
정형외과,스타시티정형외과의원, ,서울특별시 광진구,화양동
정형외과,비에스정형외과의원, ,부산광역시 연제구,연산동
정형외과,성모센트럴정형외과의원, ,서울특별시 양천구,신정동
정형외과,아산본정형외과의원,제주특별자치도,서귀포시,대정읍
정형외과,삼성본정형외과의원, ,서울특별시 성북구,동소문동6가
정형외과,강종원정형외과의원, ,대전광역시 중구,목동
정형외과,조은어깨동무정형외과의원, ,부산광역시 금정구,장전동
정형외과,서울넘버원정형외과의원, ,서울특별시 강북구,미아동
정형외과,듣는마음이선호정형외과의원, ,부산광역시 강서구,명지동
정형외과,올쏘정형외과의원,경기도,하남시,신장동
정형외과,산곡탑정형외과의원, ,인천광역시 부평구,산곡동
정형외과,21세기바른정형외과의원,강원도,춘천시,효자동
정형외과,한양마디시원정형외과의원, ,부산광역시 서구,충무동1가
정형외과,미드라쉬정형외과의원,경기도,용인시 수지구,성복동
정형외과,올바른정형외과의원, ,부산광역시 사하구,다대동
정형외과,에이스본정형외과의원, ,서울특별시 강서구,마곡동
정형외과,백정형외과의원,경상북도,포항시 북구,대흥동
정형외과,팔팔정형외과의원, ,서울특별시 영등포구,양평동2가
정형외과,손정형외과의원,전라남도,광양시,광영동
정형외과,조재영정형외과의원,강원도,강릉시,포남동
